5
9
17
25
37
49
65
81
101
121
135
145
169
197
225
257
289
315
325
361
401
441
485
529
577
625
677
729
785
841
901
961
1025
1089
1157
1225
1297
1369
1445
1521
1601
1681
1765
1849
1937
2025
2117
2209
2305
2401
2501
2601
2705
2809
2917
3025
3137
3249
3365
3481
3601
3721
3845
3969
4097
4225
4357
4489
4625
4761
4901
5041
5185
5329
5477
5625
5777
5929
6085
6241
6401
6561
6725
6889
7057
7225
7397
7569
7745
7921
8101
8281
8465
8649
8837
9025
9217
9409
9605
9801
10001
10201
10405
10609
10817
11025
11237
11449
11665
11881
12101
12321
12545
12769
12997
13225
13457
13689
13925
14161
14401
14641
14885
15129
15377
15625
15877
16129
16385
16641
16901
17161
17425
17689
17957
18225
18497
18769
19045
19321
19601
19881
20165
20449
20737
21025
21317
21609
21905
22201
22501
22801
23105
23409
23717
24025
24337
24649
24965
25281
25601
25921
26245
26569
26897
27225
27557
27889
28225
28561
28901
29241
29585
29929
30277
30625
30977
31329
31685
32041
32401
32761
33125
33489
33857
34225
34597
34969
35345
35721
36101
36481
36865
37249
37637
38025
38417
38809
39205
39601
40001
40401
40805
41209
41617
42025
42437
42849
43265
43681
44101
44521
44945
45369
45797
46225
46657
47089
47525
47961
48401
48841
49285
49729
50177
50625
51077
51529
51985
52441
52901
53361
53825
54289
54757
55225
55697
56169
56645
57121
57601
58081
58565
59049
59537
60025
60517
61009
61505
62001
62501
63001
63505
64009
64517
65025
65537
66049
66565
67081
67601
68121
68645
69169
69697
70225
70757
71289
71825
72361
72901
73441
73985
74529
75077
75625
76177
76729
77285
77841
78401
78961
79525
80089
80657
81225
81797
82369
82945
83521
84101
84681
85265
85849
86437
87025
87617
88209
88805
89401
90001
90601
91205
91809
92417
93025
93637
94249
94865
95481
96101
96721
97345
97969
98597
99225
99857
100489
101125
101761
102401
103041
103685
104329
104977
105625
106277
106929
107585
108241
108901
109561
110225
110889
111557
112225
112897
113569
114245
114921
115601
116281
116965
117649
118337
119025
119717
120409
121105
121801
122501
123201
123905
124609
125317
126025
126737
127449
128165
128881
129601
130321
131045
131769
132497
133225
133957
134689
135425
136161
136901
137641
138385
139129
139877
140625
141377
142129
142885
143641
144401
145161
145925
146689
147457
148225
148997
149769
150545
151321
152101
152881
153665
154449

